CustomerID,Recency,Frequency,Monetary,log_Recency,log_Frequency,log_Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,RFM_Label,Cluster,Segment
17772,11,3,360.75,2.4849066497880004,1.3862943611198906,5.890953365511593,4,1,2,7,412,New Customers,0,Lapsed Customers
17773,514,2,575.37,6.244166900663736,1.0986122886681098,6.356749815581414,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17774,97,9,3273.83,4.584967478670572,2.302585092994046,8.094021238325118,2,3,4,9,234,Potential Loyalists,1,Champions
17775,255,1,56.4,5.545177444479562,0.6931471805599453,4.050044303325521,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17776,387,2,330.56,5.961005339623274,1.0986122886681098,5.803808788723326,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17777,25,3,647.56,3.258096538021482,1.3862943611198906,6.474754520679452,4,1,2,7,412,New Customers,0,Lapsed Customers
17778,662,1,197.7,6.496774990185863,0.6931471805599453,5.291796149557771,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17779,21,3,650.32,3.091042453358316,1.3862943611198906,6.479001072896019,4,1,2,7,412,New Customers,0,Lapsed Customers
17780,667,3,346.56,6.504288173536645,1.3862943611198906,5.8509373119710055,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17781,159,2,188.02,5.075173815233827,1.0986122886681098,5.24185282956691,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17782,383,2,679.02,5.950642552587727,1.0986122886681098,6.52212220950234,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17783,72,3,376.96,4.290459441148391,1.3862943611198906,5.9347883699144255,3,1,2,6,312,New Customers,0,Lapsed Customers
17784,550,1,112.86,6.311734809152915,0.6931471805599453,4.734969623522936,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17785,53,3,403.38,3.9889840465642745,1.3862943611198906,6.002355029939155,3,1,2,6,312,New Customers,0,Lapsed Customers
17786,85,2,266.85,4.454347296253507,1.0986122886681098,5.590427122326969,3,1,1,5,311,New Customers,0,Lapsed Customers
17787,153,4,1817.54,5.0369526024136295,1.6094379124341005,7.505789260335805,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17788,74,2,1117.9,4.31748811353631,1.0986122886681098,7.020101338813675,3,1,3,7,313,New Customers,0,Lapsed Customers
17789,281,2,397.15,5.641907070938114,1.0986122886681098,5.9868288187034535,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
17790,27,20,2779.41,3.332204510175204,3.044522437723423,7.930353677824668,3,3,4,10,334,Champions,1,Champions
17791,30,1,106.1,3.4339872044851463,0.6931471805599453,4.673762977453703,3,1,1,5,311,New Customers,0,Lapsed Customers
17792,467,2,368.35,6.148468295917647,1.0986122886681098,5.911744703974747,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17793,25,1,300.34,3.258096538021482,0.6931471805599453,5.708239195373142,4,1,1,6,411,New Customers,0,Lapsed Customers
17794,687,2,147.3,6.533788837933344,1.0986122886681098,4.999237249143887,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17795,180,2,342.83,5.198497031265826,1.0986122886681098,5.840147349176718,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
17796,40,7,1236.39,3.713572066704308,2.079441541679836,7.120759601603105,3,2,3,8,323,Loyal Customers,1,Champions
17797,22,8,1971.87,3.1354942159291497,2.19722457733622,7.587244614343444,4,3,3,10,433,Champions,1,Champions
17798,582,1,178.07,6.368187186350492,0.6931471805599453,5.187776790848668,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17799,22,20,6246.93,3.1354942159291497,3.044522437723423,8.740005487871613,4,3,4,11,434,Champions,1,Champions
17800,37,9,1187.21,3.6375861597263857,2.302585092994046,7.080203251977793,3,3,3,9,333,Champions,1,Champions
17801,451,3,770.03,6.113682179832232,1.3862943611198906,6.647727283312172,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17802,82,10,4946.22,4.418840607796598,2.3978952727983707,8.50658108163569,3,3,4,10,334,Champions,1,Champions
17803,392,1,184.66,5.973809611869261,0.6931471805599453,5.223917043971786,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17804,376,3,383.78,5.932245187448011,1.3862943611198906,5.9526717423888265,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
17805,74,2,927.03,4.31748811353631,1.0986122886681098,6.833064059849883,3,1,3,7,313,New Customers,0,Lapsed Customers
17806,11,1,546.04,2.4849066497880004,0.6931471805599453,6.304521925890991,4,1,2,7,412,New Customers,0,Lapsed Customers
17807,395,3,437.87,5.981414211254481,1.3862943611198906,6.084203241658105,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17808,549,4,262.64,6.309918278226516,1.6094379124341005,5.574584536184519,1,2,1,4,121,Lost Customers,0,Lapsed Customers
17809,16,20,10085.89,2.833213344056216,3.044522437723423,9.218991839869965,4,3,4,11,434,Champions,1,Champions
17810,669,2,373.16,6.507277712385012,1.0986122886681098,5.924683513417631,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17811,4,47,9519.8,1.6094379124341005,3.871201010907891,9.16123415786823,4,3,4,11,434,Champions,1,Champions
17812,13,7,911.99,2.6390573296152584,2.079441541679836,6.816724927632466,4,2,3,9,423,Loyal Customers,1,Champions
17813,14,5,1698.07,2.70805020110221,1.791759469228055,7.437836321529504,4,2,3,9,423,Loyal Customers,1,Champions
17814,375,2,1609.37,5.929589143389895,1.0986122886681098,7.38421924523999,2,1,3,6,213,At-Risk Customers,0,Lapsed Customers
17815,393,1,591.96,5.976350909297934,0.6931471805599453,6.385126943096995,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17816,37,6,96.11,3.6375861597263857,1.9459101490553128,4.575844356606263,3,2,1,6,321,Loyal Customers,0,Lapsed Customers
17817,4,6,788.15,1.6094379124341005,1.9459101490553128,6.670956416844926,4,2,2,8,422,Loyal Customers,1,Champions
17818,738,1,124.78,6.6052979209482015,0.6931471805599453,4.834534349115358,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17819,72,12,6021.05,4.290459441148391,2.5649493574615367,8.703183011896616,3,3,4,10,334,Champions,1,Champions
17820,374,1,180.61,5.926926025970411,0.6931471805599453,5.201861530730407,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17821,406,1,334.62,6.008813185442595,0.6931471805599453,5.815979567573016,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17822,420,5,2162.93,6.042632833682381,1.791759469228055,7.679681291938559,1,2,3,6,123,Lost Customers,0,Lapsed Customers
17823,421,2,449.25,6.045005314036012,1.0986122886681098,6.109802984056065,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17824,51,1,298.4,3.951243718581428,0.6931471805599453,5.701780471985528,3,1,1,5,311,New Customers,0,Lapsed Customers
17825,599,4,701.96,6.396929655216146,1.6094379124341005,6.555299991187588,1,2,2,5,122,Lost Customers,0,Lapsed Customers
17826,374,1,133.34,5.926926025970411,0.6931471805599453,4.900373899838718,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17827,5,6,2376.17,1.791759469228055,1.9459101490553128,7.773665983523929,4,2,4,10,424,Loyal Customers,1,Champions
17828,23,4,1820.09,3.1780538303479458,1.6094379124341005,7.507190501900052,4,2,3,9,423,Loyal Customers,1,Champions
17829,299,5,4756.74,5.703782474656201,1.791759469228055,8.467528044561078,2,2,4,8,224,Potential Loyalists,1,Champions
17830,2,3,398.7,1.0986122886681098,1.3862943611198906,5.990714265717278,4,1,2,7,412,New Customers,1,Champions
17831,33,1,35.400000000000006,3.5263605246161616,0.6931471805599453,3.594568774642695,3,1,1,5,311,New Customers,0,Lapsed Customers
17832,50,1,155.37,3.9318256327243257,0.6931471805599453,5.052224993855419,3,1,1,5,311,New Customers,0,Lapsed Customers
17833,723,1,338.46000000000004,6.584791392385716,0.6931471805599453,5.827356119733386,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17834,415,2,689.6700000000001,6.030685260261263,1.0986122886681098,6.537662140954444,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17835,3,3,342.24,1.3862943611198906,1.3862943611198906,5.83842991093892,4,1,1,6,411,New Customers,1,Champions
17836,47,1,110.21,3.871201010907891,0.6931471805599453,4.71142030583075,3,1,1,5,311,New Customers,0,Lapsed Customers
17837,42,8,1541.23,3.7612001156935615,2.19722457733622,7.340984699939525,3,3,3,9,333,Champions,1,Champions
17838,27,13,5604.64,3.332204510175204,2.6390573296152584,8.631528512752286,3,3,4,10,334,Champions,1,Champions
17839,42,1,318.15,3.7612001156935615,0.6931471805599453,5.765661211702066,3,1,1,5,311,New Customers,0,Lapsed Customers
17840,444,1,175.9,6.09807428216624,0.6931471805599453,5.17558460116574,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17841,2,211,68545.25,1.0986122886681098,5.356586274672012,11.135263978898925,4,3,4,11,434,Champions,1,Champions
17842,602,1,430.69,6.401917196727186,0.6931471805599453,6.067707738058715,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17843,303,2,320.4,5.717027701406222,1.0986122886681098,5.772686453303412,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17844,107,1,51.56,4.68213122712422,0.6931471805599453,3.961955374176355,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17845,555,4,596.09,6.320768294250582,1.6094379124341005,6.392067855799239,1,2,2,5,122,Lost Customers,0,Lapsed Customers
17846,85,1,2033.1,4.454347296253507,0.6931471805599453,7.617808739608441,3,1,3,7,313,New Customers,0,Lapsed Customers
17847,516,2,129.69,6.248042874508429,1.0986122886681098,4.872828106608945,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17848,81,30,3559.11,4.406719247264253,3.4339872044851463,8.17754672224512,3,3,4,10,334,Champions,1,Champions
17849,218,8,1063.76,5.389071729816501,2.19722457733622,6.970504700635247,2,3,3,8,233,Potential Loyalists,0,Lapsed Customers
17850,372,155,51208.87,5.921578419643816,5.049856007249537,10.843687565886688,2,3,4,9,234,Potential Loyalists,1,Champions
17851,422,6,1552.35,6.0473721790462776,1.9459101490553128,7.348169168007754,1,2,3,6,123,Lost Customers,0,Lapsed Customers
17852,12,5,657.8100000000001,2.5649493574615367,1.791759469228055,6.490435177301824,4,2,2,8,422,Loyal Customers,1,Champions
17853,407,3,1596.29,6.0112671744041615,1.3862943611198906,7.376063722211611,1,1,3,5,113,Lost Customers,0,Lapsed Customers
17854,185,6,1068.5,5.225746673713202,1.9459101490553128,6.9749465285224606,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17855,373,1,208.97,5.924255797414532,0.6931471805599453,5.346964663369558,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17856,2,4,1418.03,1.0986122886681098,1.6094379124341005,7.25772881858561,4,2,3,9,423,Loyal Customers,1,Champions
17857,4,24,27347.04,1.6094379124341005,3.218875824868201,10.216400141662424,4,3,4,11,434,Champions,1,Champions
17858,6,30,12518.65,1.9459101490553128,3.4339872044851463,9.435054688991768,4,3,4,11,434,Champions,1,Champions
17859,305,1,141.92000000000002,5.723585101952381,0.6931471805599453,4.962285033155209,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17860,369,4,717.39,5.91350300563827,1.6094379124341005,6.577012597069282,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
17861,3,18,5088.29,1.3862943611198906,2.9444389791664403,8.534893610620546,4,3,4,11,434,Champions,1,Champions
17862,324,4,1254.89,5.783825182329737,1.6094379124341005,7.135599763574991,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17863,59,12,5360.48,4.0943445622221,2.5649493574615367,8.586995335353887,3,3,4,10,334,Champions,1,Champions
17864,13,5,876.57,2.6390573296152584,1.791759469228055,6.77715672423817,4,2,3,9,423,Loyal Customers,1,Champions
17865,31,46,26312.19,3.4657359027997265,3.8501476017100575,10.177825613358824,3,3,4,10,334,Champions,1,Champions
17866,143,3,1134.95,4.969813299576001,1.3862943611198906,7.035224584227941,2,1,3,6,213,At-Risk Customers,0,Lapsed Customers
17867,30,15,1582.0500000000002,3.4339872044851463,2.772588722239781,7.367108644979165,3,3,3,9,333,Champions,1,Champions
17868,386,1,227.15,5.958424693029782,0.6931471805599453,5.430003307373411,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17869,107,7,813.64,4.68213122712422,2.079441541679836,6.70274629786341,2,2,2,6,222,Potential Loyalists,1,Champions
17870,2,13,2753.29,1.0986122886681098,2.6390573296152584,7.92091497512461,4,3,4,11,434,Champions,1,Champions
17871,205,5,1068.95,5.327876168789581,1.791759469228055,6.975367197392157,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17872,382,1,235.87,5.948034989180646,0.6931471805599453,5.46751146743449,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17873,80,18,6265.33,4.394449154672439,2.9444389791664403,8.742946135302521,3,3,4,10,334,Champions,1,Champions
17874,185,6,683.46,5.225746673713202,1.9459101490553128,6.528630206205813,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
17875,688,1,167.1,6.535241271013659,0.6931471805599453,5.12455904041457,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17876,400,3,3424.02,5.993961427306569,1.3862943611198906,8.138862590095334,1,1,4,6,114,Lost Customers,0,Lapsed Customers
17877,170,1,237.61,5.14166355650266,0.6931471805599453,5.474830419933934,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17878,44,3,1378.93,3.80666248977032,1.3862943611198906,7.229788052227032,3,1,3,7,313,New Customers,1,Champions
17879,174,1,178.51999999999998,5.1647859739235145,0.6931471805599453,5.190286622334331,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17880,365,3,824.9200000000001,5.902633333401366,1.3862943611198906,6.716497916530249,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
17881,304,1,133.35000000000002,5.720311776607412,0.6931471805599453,4.9004483350615,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17882,379,2,291.56,5.940171252720432,1.0986122886681098,5.678669773841126,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17883,3,7,988.42,1.3862943611198906,2.079441541679836,6.897118912860578,4,2,3,9,423,Loyal Customers,1,Champions
17884,4,20,2698.47,1.6094379124341005,3.044522437723423,7.900810736427484,4,3,4,11,434,Champions,1,Champions
17885,12,1,156.34,2.5649493574615367,0.6931471805599453,5.0584090689010965,4,1,1,6,411,New Customers,0,Lapsed Customers
17886,32,6,1572.55,3.49650756146648,1.9459101490553128,7.361089492294489,3,2,3,8,323,Loyal Customers,1,Champions
17887,129,1,111.35,4.867534450455582,0.6931471805599453,4.721618998631338,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17888,21,25,1807.44,3.091042453358316,3.258096538021482,7.50021987417605,4,3,3,10,433,Champions,1,Champions
17889,212,7,746.42,5.3612921657094255,2.079441541679836,6.6166272761260565,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
17890,323,2,586.89,5.780743515792329,1.0986122886681098,6.376539855568017,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
17891,162,1,203.86,5.093750200806762,0.6931471805599453,5.3223268190083886,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17892,56,3,244.1,4.04305126783455,1.3862943611198906,5.501666290534067,3,1,1,5,311,New Customers,0,Lapsed Customers
17893,225,1,107.21,5.420534999272286,0.6931471805599453,4.684073783583557,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17894,72,18,2304.58,4.290459441148391,2.9444389791664403,7.743087550676059,3,3,4,10,334,Champions,1,Champions
17895,44,1,95.45,3.80666248977032,0.6931471805599453,4.569024739351738,3,1,1,5,311,New Customers,0,Lapsed Customers
17896,23,1,256.32,3.1780538303479458,0.6931471805599453,5.550320446542799,4,1,1,6,411,New Customers,0,Lapsed Customers
17897,173,9,2099.89,5.159055299214529,2.302585092994046,7.650116343453433,2,3,3,8,233,Potential Loyalists,1,Champions
17898,85,4,299.18,4.454347296253507,1.6094379124341005,5.704382294728169,3,2,1,6,321,Loyal Customers,0,Lapsed Customers
17899,159,1,154.55,5.075173815233827,0.6931471805599453,5.046967223343646,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17900,190,2,112.2,5.25227342804663,1.0986122886681098,4.729156165769083,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17901,29,3,260.08,3.4011973816621555,1.3862943611198906,5.564826873767017,3,1,1,5,311,New Customers,0,Lapsed Customers
17902,547,1,216.4,6.306275286948016,0.6931471805599453,5.381738974687109,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17903,394,1,381.09,5.978885764901122,0.6931471805599453,5.9456561829510015,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17904,21,1,181.07,3.091042453358316,0.6931471805599453,5.204391228515873,4,1,1,6,411,New Customers,0,Lapsed Customers
17905,71,13,2178.87,4.276666119016055,2.6390573296152584,7.687020520977492,3,3,3,9,333,Champions,1,Champions
17906,247,1,72.9,5.513428746164983,0.6931471805599453,4.302712827954156,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17907,641,1,291.76,6.464588303689961,0.6931471805599453,5.679353160733027,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17908,374,5,1142.47,5.926926025970411,1.791759469228055,7.04182277787601,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17909,737,1,110.05,6.6039438246004725,0.6931471805599453,4.709980550340436,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17910,726,1,261.7,6.588926477533519,0.6931471805599453,5.571012696691494,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17911,9,1,366.23,2.302585092994046,0.6931471805599453,5.9059883547555305,4,1,2,7,412,New Customers,0,Lapsed Customers
17912,310,6,374.55,5.739792912179234,1.9459101490553128,5.928391618132021,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
17913,59,14,3429.29,4.0943445622221,2.70805020110221,8.140400084690953,3,3,4,10,334,Champions,1,Champions
17914,4,1,329.36,1.6094379124341005,0.6931471805599453,5.800182968942516,4,1,1,6,411,New Customers,0,Lapsed Customers
17915,551,1,225.78,6.313548046277095,0.6931471805599453,5.423980384543694,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17916,629,2,43.87,6.4457198193855785,1.0986122886681098,3.803769419987892,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17917,45,3,335.03,3.828641396489095,1.3862943611198906,5.8172004416917575,3,1,1,5,311,New Customers,0,Lapsed Customers
17918,501,3,396.39,6.218600119691729,1.3862943611198906,5.984918166237948,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17919,88,2,1840.32,4.48863636973214,1.0986122886681098,7.51823798470524,3,1,3,7,313,New Customers,0,Lapsed Customers
17920,4,54,23581.78,1.6094379124341005,4.007333185232471,10.06827206366459,4,3,4,11,434,Champions,1,Champions
17921,64,10,2394.36,4.174387269895637,2.3978952727983707,7.781288811701526,3,3,4,10,334,Champions,1,Champions
17922,543,1,170.4,6.298949246855942,0.6931471805599453,5.14400000616368,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17923,282,3,497.0,5.645446897643238,1.3862943611198906,6.210600077024653,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
17924,12,8,3257.7000000000003,2.5649493574615367,2.19722457733622,8.08908362182352,4,3,4,11,434,Champions,1,Champions
17925,373,1,244.08,5.924255797414532,0.6931471805599453,5.501584687857454,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17926,133,5,1035.49,4.897839799950911,1.791759469228055,6.943595283975941,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17927,722,1,294.0,6.583409222158765,0.6931471805599453,5.68697535633982,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17928,45,3,341.24,3.828641396489095,1.3862943611198906,5.835512245334096,3,1,1,5,311,New Customers,0,Lapsed Customers
17929,11,12,3082.1,2.4849066497880004,2.5649493574615367,8.033690863299137,4,3,4,11,434,Champions,1,Champions
17930,36,13,4275.22,3.610917912644224,2.6390573296152584,8.36082472077466,3,3,4,10,334,Champions,1,Champions
17931,134,14,3402.24,4.90527477843843,2.70805020110221,8.132483198020529,2,3,4,9,234,Potential Loyalists,1,Champions
17932,29,3,1331.57,3.4011973816621555,1.3862943611198906,7.19486468749322,3,1,3,7,313,New Customers,1,Champions
17933,632,1,114.69,6.450470422144176,0.6931471805599453,4.750914200040797,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17934,52,3,1049.15,3.970291913552122,1.3862943611198906,6.956688290091316,3,1,3,7,313,New Customers,0,Lapsed Customers
17935,138,7,686.14,4.934473933130692,2.079441541679836,6.532538056031691,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
17936,5,1,380.13,1.791759469228055,0.6931471805599453,5.943140524277792,4,1,2,7,412,New Customers,0,Lapsed Customers
17937,9,7,4301.22,2.302585092994046,2.079441541679836,8.366886447525236,4,2,4,10,424,Loyal Customers,1,Champions
17938,420,1,144.29,6.042632833682381,0.6931471805599453,4.978731745083247,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17939,160,1,99.14,5.081404364984463,0.6931471805599453,4.606569206901798,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17940,49,16,30306.79,3.912023005428146,2.833213344056216,10.319160054163593,3,3,4,10,334,Champions,1,Champions
17941,131,4,1433.28,4.882801922586371,1.6094379124341005,7.268418260118725,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17942,8,1,77.50000000000001,2.19722457733622,0.6931471805599453,4.363098624788363,4,1,1,6,411,New Customers,0,Lapsed Customers
17944,423,1,74.99,6.049733455231958,0.6931471805599453,4.330601752681694,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17945,697,3,360.35,6.548219102762372,1.3862943611198906,5.88984701772899,1,1,2,4,112,Lost Customers,0,Lapsed Customers
17946,233,2,149.57999999999998,5.455321115357702,1.0986122886681098,5.014494504421976,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17947,37,1,176.68,3.6375861597263857,0.6931471805599453,5.179984179586172,3,1,1,5,311,New Customers,0,Lapsed Customers
17948,147,1,358.56000000000006,4.997212273764115,0.6931471805599453,5.884881061705198,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
17949,1,118,117314.08,0.6931471805599453,4.77912349311153,11.67261858562832,4,3,4,11,434,Champions,1,Champions
17950,72,7,1166.29,4.290459441148391,2.079441541679836,7.062440101843888,3,2,3,8,323,Loyal Customers,1,Champions
17951,40,4,1340.5800000000002,3.713572066704308,1.6094379124341005,7.201603302824833,3,2,3,8,323,Loyal Customers,1,Champions
17952,378,4,788.46,5.937536205082426,1.6094379124341005,6.671349167434349,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
17953,540,1,159.17000000000002,6.293419278846481,0.6931471805599453,5.076235751180205,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17954,5,19,3804.38,1.791759469228055,2.995732273553991,8.244171133903205,4,3,4,11,434,Champions,1,Champions
17955,199,6,949.9,5.298317366548036,1.9459101490553128,6.857408904545399,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17956,249,1,12.75,5.521460917862246,0.6931471805599453,2.6210388241125804,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17957,66,1,111.68,4.204692619390966,0.6931471805599453,4.724551943008172,3,1,1,5,311,New Customers,0,Lapsed Customers
17958,117,2,973.88,4.770684624465665,1.0986122886681098,6.882314386500184,2,1,3,6,213,At-Risk Customers,0,Lapsed Customers
17959,592,1,140.75,6.385194398997726,0.6931471805599453,4.954064942607862,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17960,171,3,135.08,5.147494476813453,1.3862943611198906,4.913242948087606,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17961,21,100,2866.74,3.091042453358316,4.61512051684126,7.961279542100986,4,3,4,11,434,Champions,1,Champions
17962,142,4,666.96,4.962844630259907,1.6094379124341005,6.504228291504232,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
17963,471,4,643.16,6.156978985585555,1.6094379124341005,6.467947142451426,1,2,2,5,122,Lost Customers,0,Lapsed Customers
17964,32,2,463.21,3.49650756146648,1.0986122886681098,6.140337036046906,3,1,2,6,312,New Customers,0,Lapsed Customers
17965,38,29,7006.65,3.6635616461296463,3.4011973816621555,8.854757688446664,3,3,4,10,334,Champions,1,Champions
17966,38,10,1963.92,3.6635616461296463,2.3978952727983707,7.583206811006393,3,3,3,9,333,Champions,1,Champions
17967,372,2,223.42,5.921578419643816,1.0986122886681098,5.4135192962367205,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17968,374,4,590.4399999999999,5.926926025970411,1.6094379124341005,6.382560241248845,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
17969,166,20,2354.29,5.117993812416755,3.044522437723423,7.764419141119665,2,3,4,9,234,Potential Loyalists,1,Champions
17970,211,1,562.79,5.356586274672012,0.6931471805599453,6.334681841736619,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
17971,548,1,161.94,6.3080984415095305,0.6931471805599453,5.093382034882496,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17972,242,1,135.19,5.493061443340548,0.6931471805599453,4.914050969580866,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17973,52,1,337.04,3.970291913552122,0.6931471805599453,5.823164231676282,3,1,1,5,311,New Customers,0,Lapsed Customers
17974,25,6,1739.09,3.258096538021482,1.9459101490553128,7.461692115008859,4,2,3,9,423,Loyal Customers,1,Champions
17975,15,24,6696.33,2.772588722239781,3.218875824868201,8.80946421849117,4,3,4,11,434,Champions,1,Champions
17976,372,1,321.79,5.921578419643816,0.6931471805599453,5.7770019569816125,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17977,29,2,1511.45,3.4011973816621555,1.0986122886681098,7.321486131507334,3,1,3,7,313,New Customers,0,Lapsed Customers
17978,365,4,1159.99,5.902633333401366,1.6094379124341005,7.05702836839637,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17979,36,4,732.41,3.610917912644224,1.6094379124341005,6.597704890668348,3,2,2,7,322,Loyal Customers,0,Lapsed Customers
17980,166,4,1012.72,5.117993812416755,1.6094379124341005,6.921382011896794,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17981,411,1,239.12,6.021023349349527,0.6931471805599453,5.481138798383642,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17982,681,1,138.18,6.525029657843462,0.6931471805599453,4.935768059416704,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17983,395,1,171.71,5.981414211254481,0.6931471805599453,5.151613887355828,1,1,1,3,111,Lost Customers,0,Lapsed Customers
17984,145,5,1152.19,4.983606621708336,1.791759469228055,7.05028729420393,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17985,22,1,631.35,3.1354942159291497,0.6931471805599453,6.4494430383259855,4,1,2,7,412,New Customers,0,Lapsed Customers
17986,56,1,20.8,4.04305126783455,0.6931471805599453,3.0819099697950434,3,1,1,5,311,New Customers,0,Lapsed Customers
17987,185,5,965.44,5.225746673713202,1.791759469228055,6.873619217052455,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17988,12,14,489.54,2.5649493574615367,2.70805020110221,6.19550682511979,4,3,2,9,432,Loyal Customers,1,Champions
17989,379,1,207.33,5.940171252720432,0.6931471805599453,5.33912336094029,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17990,237,6,1527.61,5.472270673671475,1.9459101490553128,7.332114104721181,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
17991,225,3,300.3,5.420534999272286,1.3862943611198906,5.708106446136256,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
17992,389,1,252.88,5.966146739123692,0.6931471805599453,5.5368617144382695,1,1,1,3,111,Lost Customers,0,Lapsed Customers
